,0,1,2,3,4,5,6,7,8,9
2021-02-11,1519,1624,25683,33362,13979,7238,2576,672,350,336
2021-02-12,1722,1659,26236,34482,14686,8309,3045,791,406,378
2021-02-13,1785,1659,26257,34594,14763,8435,3199,826,420,399
2021-02-14,1855,1659,26285,34678,14959,8533,3311,910,427,399
2021-02-15,2212,1701,26621,35476,15505,9373,4270,1078,532,469
2021-02-16,2646,1715,26887,36106,16086,10171,5565,1288,644,553
2021-02-17,3038,1743,27146,36652,16751,10766,6951,1449,749,665
2021-02-18,3472,1771,27356,37156,17304,11249,8561,1610,924,749
2021-02-19,3822,1785,27531,37555,17913,11585,9828,1729,1036,833
2021-02-20,3871,1792,27538,37576,17997,11627,9968,1764,1057,840
2021-02-21,3892,1792,27545,37583,18018,11641,10031,1771,1057,847
2021-02-22,4312,1799,27720,37975,18816,12019,11263,1897,1169,952
2021-02-23,4809,1834,27923,38514,19719,12404,12768,2065,1316,1099
2021-02-24,5341,1855,28070,38934,20503,12845,14189,2233,1484,1232
2021-02-25,5768,1869,28182,39214,21196,13167,15624,2387,1610,1337
2021-02-26,6104,1869,28294,39452,21693,13426,16870,2527,1715,1414
2021-02-27,6174,1869,28308,39501,21742,13468,17045,2562,1729,1428
2021-02-28,6195,1869,28315,39550,21756,13475,17094,2569,1736,1428
2021-03-01,6573,1890,28483,39914,22274,13804,18298,2744,1841,1533
2021-03-02,7217,1911,28658,40257,23044,14259,19957,2961,1995,1680
2021-03-03,7903,1925,28833,40663,23660,14672,21749,3255,2163,1834
2021-03-04,8673,1946,29022,41013,24262,15134,23604,3570,2366,1967
2021-03-05,9261,1960,29141,41307,24773,15526,25025,3934,2576,2093
2021-03-06,9380,1960,29162,41342,24829,15568,25186,3976,2611,2100
2021-03-07,9422,1960,29169,41363,24850,15589,25284,3990,2625,2107
2021-03-08,10150,1981,29302,41748,25403,16135,26999,4480,2989,2233
2021-03-09,10976,2009,29470,42189,26005,16702,28749,4991,3430,2492
2021-03-10,11816,2030,29610,42567,26656,17304,30744,5670,4053,2863
2021-03-11,12803,2051,29771,42931,27265,17836,32683,6419,4823,3367
2021-03-12,13622,2065,29876,43211,27748,18326,34230,7126,5488,4067
2021-03-13,13734,2065,29883,43260,27811,18396,34447,7224,5628,4214
2021-03-14,13804,2072,29897,43288,27839,18417,34524,7245,5677,4270
2021-03-15,14714,2086,30023,43603,28343,18935,36358,8113,6671,5264
2021-03-16,15757,2100,30156,43939,28861,19481,38059,8855,7854,6559
2021-03-17,16758,2121,30268,44198,29428,19971,39753,9639,9065,8260
2021-03-18,17696,2135,30408,44590,29960,20391,41230,10346,10136,9632
2021-03-19,18445,2142,30506,44835,30464,20685,42427,10969,11137,10934
2021-03-20,18620,2142,30520,44877,30562,20748,42665,11116,11375,11242
2021-03-21,18690,2142,30520,44898,30590,20804,42756,11193,11473,11375
2021-03-22,19621,2156,30660,45171,31038,21168,43918,11802,12383,12768
2021-03-23,20881,2170,30828,45549,31675,21721,45486,12565,13608,14336
2021-03-24,21791,2184,30926,45836,32221,22099,46683,13118,14511,15617
2021-03-25,22589,2191,31045,46102,32627,22358,47712,13566,15218,16534
2021-03-26,23289,2205,31101,46277,32956,22624,48608,13923,15764,17297
2021-03-27,23394,2205,31115,46298,32991,22666,48678,13944,15806,17416
2021-03-28,23471,2205,31115,46312,33012,22687,48797,13972,15841,17458
2021-03-29,24052,2212,31178,46501,33257,22904,49665,14280,16303,17990
2021-03-30,24640,2219,31248,46641,33572,23086,50253,14574,16786,18445
2021-03-31,25221,2226,31304,46837,33803,23261,50813,14882,17206,18942
2021-04-01,25718,2240,31346,46956,33999,23401,51429,15162,17549,19397
2021-04-02,25774,2240,31353,46963,34013,23415,51457,15183,17598,19460
2021-04-03,25816,2240,31353,46970,34041,23422,51541,15197,17640,19502
2021-04-04,25844,2240,31353,46970,34048,23429,51583,15211,17675,19551
2021-04-05,25907,2240,31360,46998,34069,23436,51611,15218,17696,19579
2021-04-06,26376,2240,31402,47096,34244,23597,52241,15456,18172,20188
2021-04-07,26810,2247,31451,47201,34391,23730,52689,15610,18508,20685
2021-04-08,27181,2247,31542,47355,34538,23877,53144,15806,18809,21161
2021-04-09,27545,2254,31584,47495,34755,23968,53466,15925,19047,21567
2021-04-10,27601,2254,31633,47530,34769,23996,53501,15960,19068,21595
2021-04-11,27622,2254,31633,47530,34776,23996,53515,15960,19089,21602
2021-04-12,27916,2261,31717,47656,34979,24115,53809,16128,19299,21994
2021-04-13,28455,2268,31801,47838,35273,24276,54208,16324,19670,22386
2021-04-14,29085,2275,31829,47957,35490,24381,54593,16541,19901,22757
2021-04-15,29757,2289,31864,48083,35651,24493,54873,16688,20146,23072
2021-04-16,30247,2296,31899,48230,35868,24605,55167,16807,20328,23352
2021-04-17,30324,2296,31899,48237,35868,24605,55188,16814,20356,23380
2021-04-18,30366,2296,31899,48237,35889,24612,55209,16821,20363,23380
2021-04-19,31052,2296,31920,48272,35980,24682,55587,16940,20552,23597
2021-04-20,31941,2303,31948,48356,36064,24766,55951,17157,20811,24003
2021-04-21,32641,2310,31990,48426,36218,24843,56315,17283,21021,24185
2021-04-22,33607,2310,32018,48503,36344,25046,56567,17381,21224,24395
2021-04-23,34594,2310,32053,48664,36561,25137,56875,17486,21371,24584
2021-04-24,34664,2310,32053,48664,36561,25137,56882,17486,21378,24598
2021-04-25,34706,2310,32060,48671,36582,25144,56917,17493,21392,24619
2021-04-26,35448,2317,32088,48741,36701,25270,57232,17654,21560,24871
2021-04-27,36820,2324,32137,48853,36855,25375,57764,17850,21742,25116
2021-04-28,37821,2324,32186,48930,36995,25473,58072,17934,21889,25242
2021-04-29,38675,2331,32214,48986,37163,25543,58387,18088,22183,25529
2021-04-30,39613,2338,32263,49098,37289,25676,58674,18263,22372,25767
2021-05-01,39704,2338,32263,49105,37289,25676,58688,18270,22379,25774
2021-05-02,39739,2338,32263,49105,37296,25676,58702,18277,22393,25788
2021-05-03,39788,2338,32263,49105,37303,25683,58709,18284,22393,25809
2021-05-04,40586,2345,32291,49147,37429,25739,59024,18389,22540,26075
2021-05-05,41608,2345,32312,49238,37604,25865,59528,18543,22897,26474
2021-05-06,42518,2352,32340,49294,37730,25907,59759,18620,23121,26656
2021-05-07,43757,2359,32375,49399,37870,26019,60109,18711,23254,26908
2021-05-08,44002,2359,32375,49406,37870,26040,60158,18739,23289,26929
2021-05-09,44072,2359,32382,49406,37877,26040,60165,18746,23289,26929
2021-05-10,45808,2359,32396,49469,37996,26103,60613,18865,23478,27202
2021-05-11,47999,2366,32459,49665,38150,26257,61173,19061,23807,27608
2021-05-12,49910,2366,32480,49770,38318,26313,61565,19166,24052,27811
2021-05-13,51800,2366,32515,49840,38409,26446,61943,19271,24234,28049
2021-05-14,53319,2373,32550,49931,38570,26544,62181,19327,24346,28280
2021-05-15,53564,2373,32550,49938,38570,26551,62230,19341,24388,28308
2021-05-16,53746,2373,32557,49945,38577,26572,62279,19355,24409,28329
2021-05-17,55706,2373,32592,50001,38675,26635,62545,19544,24787,28658
2021-05-18,57862,2387,32627,50064,38794,26698,62818,19642,24969,28847
2021-05-19,59731,2401,32655,50106,38913,26726,63070,19726,25074,29113
2021-05-20,61530,2401,32683,50176,39032,26810,63406,19873,25207,29274
2021-05-21,62727,2401,32732,50239,39095,26873,63616,19971,25410,29428
2021-05-22,62979,2401,32732,50239,39095,26880,63630,19985,25459,29540
2021-05-23,63070,2401,32732,50239,39109,26880,63630,19985,25459,29540
2021-05-24,63301,2401,32732,50260,39137,26880,63651,19992,25466,29554
total,14242851,144186,1465870,2683548,1157814,1428455,2534133,1237145,1625365,1816822
