,0,1,2,3,4,5,6,7,8,9
2021-02-12,944545,128303,1352134,2404598,566139,576079,337183,166439,201684,205926
2021-02-13,966406,128674,1355480,2436532,590646,684866,362593,177296,208138,211358
2021-02-14,978600,128737,1356586,2444638,597730,727538,376390,183792,212100,214242
2021-02-15,993622,129360,1358448,2452870,605913,774977,392679,189637,216363,217672
2021-02-16,1014104,129899,1360317,2459401,616952,840651,430437,200284,223713,223188
2021-02-17,1042832,130375,1362221,2465722,632653,908383,499226,218631,235088,231861
2021-02-18,1072323,130851,1364097,2471742,648361,969507,569128,235109,246764,240660
2021-02-19,1100547,131257,1365518,2476061,661668,1009120,627102,247835,257215,248766
2021-02-20,1128190,131411,1366540,2479484,675465,1044575,688499,259833,267876,257313
2021-02-21,1140559,131432,1366890,2480401,680323,1056993,704480,263361,271229,260750
2021-02-22,1155175,131747,1367779,2482312,687456,1073135,727566,269262,276640,264817
2021-02-23,1181397,132090,1368962,2485287,702590,1093176,785463,283073,286993,273098
2021-02-24,1216075,132377,1370278,2488822,724605,1117466,874230,307461,302582,284991
2021-02-25,1256731,132692,1371685,2492679,752507,1143933,961240,337729,318535,298473
2021-02-26,1299326,132867,1372917,2496207,779821,1166256,1051204,372568,334649,311276
2021-02-27,1340269,132916,1373715,2498776,803509,1182097,1127000,405090,349090,323484
2021-02-28,1357517,132930,1373995,2499693,811594,1188691,1147853,424844,354312,328930
2021-03-01,1373967,133028,1374513,2500806,819441,1194802,1165829,448301,359261,334257
2021-03-02,1391859,133161,1375220,2502129,828282,1201207,1189090,476917,365337,340011
2021-03-03,1414609,133364,1376004,2503844,837585,1208361,1219876,511497,372673,346626
2021-03-04,1446816,133567,1377082,2506049,850563,1216908,1274616,553112,384685,357399
2021-03-05,1490349,133812,1378314,2508541,866201,1226855,1350552,602238,401884,372225
2021-03-06,1532748,133896,1379112,2510683,880866,1235542,1420202,652582,421939,385756
2021-03-07,1547756,133910,1379336,2511320,885311,1238055,1437702,679756,432677,390509
2021-03-08,1563590,134001,1379770,2512251,890239,1242227,1458548,714014,444423,396879
2021-03-09,1580726,134162,1380337,2513406,895524,1245580,1479436,745640,460950,402661
2021-03-10,1601425,134309,1380974,2514575,900557,1249171,1503698,776552,486941,410207
2021-03-11,1622894,134435,1381618,2515716,904855,1252608,1526308,803852,517069,419111
2021-03-12,1655724,134526,1382241,2516920,910154,1257179,1565193,834547,558488,435736
2021-03-13,1703674,134582,1382696,2518229,917119,1263059,1623979,875245,618534,471191
2021-03-14,1723624,134596,1382843,2518775,919653,1266027,1649550,894159,652960,489384
2021-03-15,1753150,134659,1383207,2519685,923111,1269296,1679419,916006,714126,514864
2021-03-16,1787380,134778,1383711,2520672,926800,1272488,1712361,935816,780262,556724
2021-03-17,1823829,134904,1384152,2521589,930027,1275330,1741544,953239,846650,610316
2021-03-18,1868342,135051,1384712,2522576,933429,1278074,1771231,968877,911358,693560
2021-03-19,1920653,135163,1385265,2523591,937307,1281168,1803333,987700,989443,810978
2021-03-20,1996344,135240,1385657,2524690,941976,1284283,1840888,1009820,1074703,958440
2021-03-21,2029797,135247,1385783,2525117,943677,1285473,1855420,1018269,1116241,1015028
2021-03-22,2062718,135310,1386028,2525698,945637,1286796,1868664,1025269,1150758,1066863
2021-03-23,2098579,135436,1386413,2526412,947821,1288224,1881054,1031590,1178331,1115156
2021-03-24,2145738,135534,1386826,2527217,950474,1289652,1893766,1037638,1204553,1162903
2021-03-25,2198399,135695,1387365,2528176,953701,1291507,1908963,1044204,1229417,1212155
2021-03-26,2264143,135919,1387827,2529072,957103,1293124,1924363,1050686,1257011,1264088
2021-03-27,2352035,136003,1388219,2530087,960862,1294965,1943543,1058554,1288840,1329223
2021-03-28,2399922,136024,1388380,2530521,962507,1295721,1952041,1061921,1304275,1359337
2021-03-29,2441348,136136,1388695,2531095,964292,1296722,1960483,1064784,1316273,1384292
2021-03-30,2483964,136283,1389087,2531823,966259,1297751,1968673,1067500,1326227,1405747
2021-03-31,2532789,136402,1389507,2532586,968422,1298871,1977374,1070307,1337014,1426124
2021-04-01,2570085,136528,1389885,2533132,969822,1299564,1983562,1071980,1344504,1433278
2021-04-02,2590343,136563,1390004,2533363,970487,1299865,1986376,1072918,1349145,1437058
2021-04-03,2612421,136577,1390137,2533657,971411,1300257,1990373,1074052,1354563,1442630
2021-04-04,2617356,136577,1390186,2533727,971691,1300348,1991521,1074395,1356313,1444212
2021-04-05,2622578,136584,1390221,2533790,971901,1300432,1992459,1074626,1357391,1445171
2021-04-06,2639623,136633,1390410,2534196,972741,1300803,1995364,1075368,1359701,1448293
2021-04-07,2655548,136724,1390676,2534672,973693,1301258,1998570,1076124,1361738,1451751
2021-04-08,2672628,136815,1390942,2535176,974582,1301734,2001629,1076845,1363586,1454544
2021-04-09,2691094,136892,1391320,2535708,975555,1302252,2004758,1077692,1365812,1458233
2021-04-10,2716840,136920,1391523,2536163,976479,1302742,2007985,1078532,1368038,1462153
2021-04-11,2730028,136927,1391614,2536352,976934,1302966,2009441,1078938,1368948,1463973
2021-04-12,2737910,136955,1391747,2536618,977312,1303176,2010582,1079260,1369676,1465233
2021-04-13,2750713,136983,1391894,2536926,977816,1303428,2011849,1079624,1370418,1466479
2021-04-14,2789675,137039,1392062,2537304,978313,1303736,2013599,1080037,1371174,1467795
2021-04-15,2834783,137081,1392272,2537738,978922,1304037,2015454,1080415,1372007,1469139
2021-04-16,2885008,137109,1392510,2538396,979503,1304324,2017617,1080814,1372882,1470546
2021-04-17,2941764,137130,1392657,2538746,980119,1304590,2019962,1081206,1373764,1472107
2021-04-18,2974776,137130,1392706,2538886,980378,1304695,2021082,1081374,1374156,1472849
2021-04-19,3019660,137144,1392797,2539152,980672,1304863,2022356,1081591,1374625,1473563
2021-04-20,3064894,137172,1392937,2539474,981106,1305080,2023889,1081864,1375143,1474452
2021-04-21,3113775,137214,1393098,2539782,981568,1305346,2025569,1082151,1375738,1475432
2021-04-22,3168018,137228,1393231,2540118,982114,1305619,2027424,1082473,1376375,1476524
2021-04-23,3224613,137256,1393357,2540475,982653,1305892,2029468,1082802,1377110,1477784
2021-04-24,3287193,137270,1393455,2540755,983185,1306151,2031582,1083145,1377873,1479058
2021-04-25,3318056,137270,1393483,2540867,983409,1306256,2032457,1083278,1378195,1479639
2021-04-26,3350977,137291,1393581,2541077,983717,1306424,2033647,1083460,1378580,1480297
2021-04-27,3392389,137305,1393686,2541287,984074,1306641,2034977,1083670,1379028,1480941
2021-04-28,3446807,137326,1393819,2541525,984494,1306865,2036692,1083887,1379546,1481795
2021-04-29,3503388,137347,1393952,2541819,984984,1307124,2038589,1084153,1380078,1482719
2021-04-30,3563329,137375,1394078,2542085,985460,1307404,2040507,1084440,1380603,1483727
2021-05-01,3630557,137375,1394120,2542246,985859,1307607,2042404,1084678,1381219,1484714
2021-05-02,3668462,137382,1394141,2542288,986006,1307691,2043265,1084783,1381450,1485127
2021-05-03,3699787,137382,1394169,2542358,986097,1307761,2043867,1084860,1381611,1485379
2021-05-04,3751167,137389,1394232,2542512,986370,1307929,2045134,1085035,1381940,1485967
2021-05-05,3805802,137403,1394330,2542694,986748,1308139,2046618,1085266,1382325,1486604
2021-05-06,3856972,137424,1394407,2542883,987182,1308391,2048347,1085490,1382731,1487339
2021-05-07,3910368,137438,1394491,2543072,987595,1308615,2050146,1085707,1383137,1488053
2021-05-08,3983301,137445,1394561,2543275,988015,1308825,2052148,1086015,1383711,1489068
2021-05-09,4022284,137445,1394582,2543359,988218,1308923,2053128,1086134,1384019,1489551
2021-05-10,4060476,137452,1394645,2543499,988463,1309056,2054199,1086330,1384341,1490097
2021-05-11,4112703,137466,1394722,2543674,988932,1309280,2055963,1086610,1384824,1490930
2021-05-12,4188569,137480,1394834,2543905,989604,1309546,2058511,1086890,1385405,1491882
2021-05-13,4279751,137487,1394918,2544115,990276,1309819,2061297,1087233,1386000,1492897
2021-05-14,4378871,137508,1395009,2544353,991109,1310071,2064167,1087597,1386714,1494038
2021-05-15,4489261,137515,1395065,2544570,991928,1310302,2067247,1088010,1387533,1495368
2021-05-16,4545961,137515,1395093,2544633,992292,1310407,2068612,1088199,1387862,1495977
2021-05-17,4588206,137522,1395142,2544759,992628,1310568,2069788,1088402,1388191,1496544
2021-05-18,4670596,137536,1395226,2544948,993272,1310792,2072126,1088731,1388765,1497538
2021-05-19,4792277,137557,1395324,2545214,994063,1311044,2075059,1089116,1389458,1498784
2021-05-20,4914763,137564,1395429,2545480,994952,1311310,2078195,1089529,1390130,1499995
2021-05-21,5012735,137578,1395492,2545662,995582,1311506,2080722,1089872,1390767,1501080
2021-05-22,5105450,137578,1395534,2545809,996149,1311681,2083039,1090201,1391362,1502074
2021-05-23,5107284,137578,1395534,2545809,996156,1311681,2083074,1090201,1391369,1502088
2021-05-24,5107291,137578,1395534,2545809,996156,1311681,2083074,1090201,1391369,1502095
total,14242851,144186,1465870,2683548,1157814,1428455,2534133,1237145,1625365,1816822
