,0,1,2,3,4,5,6,7,8,9
2021-01-31,760886,121415,1302112,1461712,243516,121177,211274,110327,157276,163730
2021-02-01,775670,121933,1310302,1549541,260617,132566,217112,113757,160265,166768
2021-02-02,792561,122500,1318219,1647044,281491,144662,224518,117852,163702,170373
2021-02-03,810390,123165,1326444,1762859,312564,158606,232876,122661,167503,174174
2021-02-04,827974,124180,1334676,1881649,346430,178052,242200,127211,171507,178052
2021-02-05,846419,125258,1342425,2001818,384125,204946,252854,131922,175714,182175
2021-02-06,862162,125734,1347724,2131010,432761,237195,265671,135954,180222,186109
2021-02-07,869820,125902,1350223,2188158,450954,255178,271383,138208,182756,187978
2021-02-08,880768,126539,1355564,2248869,473921,278537,278376,140791,185521,190701
2021-02-09,894054,127288,1361332,2307830,502859,321041,288106,144704,188713,194145
2021-02-10,909356,128205,1367541,2359329,527443,383880,300846,149758,192283,197806
2021-02-11,925561,129101,1373323,2402281,553987,476224,316561,156758,196504,201565
2021-02-12,946379,130046,1378874,2440095,581329,584626,340354,167251,202118,206318
2021-02-13,968310,130431,1382220,2472092,605899,693546,365953,178150,208579,211771
2021-02-14,980581,130487,1383347,2480275,613186,736309,379862,184737,212548,214662
2021-02-15,995988,131152,1385552,2489319,621936,784623,397152,190757,216916,218162
2021-02-16,1016925,131705,1387680,2496480,633570,851109,436268,201614,224392,223769
2021-02-17,1046073,132188,1389829,2503354,649936,919464,506471,220129,235872,232554
2021-02-18,1076019,132685,1391915,2509871,666197,981071,578046,236782,247730,241451
2021-02-19,1104607,133112,1393504,2514575,680148,1021055,637371,249634,258307,249641
2021-02-20,1132299,133266,1394540,2518012,694029,1056545,698929,261667,268982,258195
2021-02-21,1144689,133294,1394890,2518943,698894,1068970,714973,265202,272342,261639
2021-02-22,1159739,133616,1395954,2521225,706860,1085490,739340,271229,277865,265811
2021-02-23,1186465,133987,1397340,2524739,722897,1105923,798812,285215,288372,274253
2021-02-24,1221703,134288,1398803,2528687,745703,1130647,889056,309778,304143,286279
2021-02-25,1262793,134624,1400322,2532810,774298,1157422,977522,340186,320222,299866
2021-02-26,1305738,134799,1401652,2536555,802116,1179997,1068767,375172,336441,312753
2021-02-27,1346793,134848,1402450,2539159,825853,1195887,1144892,407729,350889,324982
2021-02-28,1364069,134862,1402737,2540125,833938,1202474,1165808,427490,356125,330435
2021-03-01,1380911,134981,1403437,2541623,842338,1208921,1185030,451129,361179,335874
2021-03-02,1399475,135135,1404312,2543282,851970,1215781,1209999,479962,367423,341775
2021-03-03,1422939,135345,1405271,2545410,861903,1223369,1242619,514843,374927,348551
2021-03-04,1455944,135569,1406524,2548007,875504,1232392,1299305,556801,387142,359457
2021-03-05,1500079,135828,1407875,2550786,891653,1242717,1376697,606312,404558,374409
2021-03-06,1542604,135912,1408687,2552949,906353,1251439,1446606,656691,424648,387954
2021-03-07,1557654,135919,1408918,2553614,910826,1253973,1464204,683872,435400,392721
2021-03-08,1574328,136038,1409485,2554916,916307,1258698,1487164,718634,447517,399231
2021-03-09,1592332,136220,1410206,2556505,922208,1262646,1509879,750855,464492,405272
2021-03-10,1613885,136381,1410983,2558059,927885,1266846,1536171,782460,491155,413203
2021-03-11,1636348,136535,1411781,2559557,932792,1270836,1560741,810509,522095,422646
2021-03-12,1670011,136640,1412502,2561027,938588,1275897,1601215,841925,564235,439992
2021-03-13,1718122,136696,1412964,2562385,945595,1281847,1660176,882735,624547,475608
2021-03-14,1738149,136710,1413125,2562952,948164,1284836,1685831,901677,659022,493864
2021-03-15,1768585,136787,1413615,2564191,952147,1288637,1717520,924427,721280,520387
2021-03-16,1803879,136927,1414252,2565514,956389,1292375,1752233,944986,788711,564452
2021-03-17,1841385,137067,1414826,2566697,960204,1295735,1783173,963214,856352,619542
2021-03-18,1886836,137235,1415505,2568069,964152,1298941,1814344,979566,922131,704158
2021-03-19,1939973,137354,1416156,2569329,968604,1302357,1847762,999026,1001238,822885
2021-03-20,2015902,137424,1416562,2570463,973350,1305542,1885492,1021321,1086785,970732
2021-03-21,2049418,137438,1416695,2570911,975086,1306802,1900108,1029889,1128456,1027404
2021-03-22,2083298,137515,1417073,2571765,977494,1308517,1914521,1037498,1163883,1080534
2021-03-23,2120468,137655,1417626,2572850,980308,1310498,1928507,1044589,1192702,1130409
2021-03-24,2168565,137767,1418144,2573928,983521,1312318,1942374,1051204,1219855,1179444
2021-03-25,2222017,137935,1418795,2575160,987140,1314425,1958565,1058246,1245440,1229669
2021-03-26,2288461,138166,1419306,2576217,990864,1316301,1974840,1065071,1273545,1282295
2021-03-27,2376360,138257,1419712,2577253,994651,1318170,1994048,1072946,1305360,1347486
2021-03-28,2424324,138278,1419873,2577694,996310,1318947,2002651,1076334,1320795,1377614
2021-03-29,2466331,138397,1420251,2578464,998347,1320193,2011947,1079505,1333255,1403087
2021-03-30,2509549,138544,1420713,2579332,1000629,1321390,2020697,1082515,1343678,1424976
2021-03-31,2558941,138670,1421182,2580284,1002995,1322685,2029888,1085630,1354857,1445787
2021-04-01,2596748,138810,1421609,2580949,1004591,1323504,2036657,1087576,1362683,1453382
2021-04-02,2617062,138838,1421728,2581180,1005270,1323819,2039485,1088535,1367366,1457225
2021-04-03,2639182,138859,1421861,2581474,1006215,1324211,2043566,1089690,1372826,1462832
2021-04-04,2644138,138859,1421903,2581558,1006502,1324316,2044756,1090040,1374604,1464470
2021-04-05,2649423,138866,1421952,2581635,1006726,1324407,2045722,1090278,1375710,1465450
2021-04-06,2666986,138915,1422183,2582139,1007741,1324939,2049250,1091272,1378496,1469181
2021-04-07,2683338,139006,1422498,2582713,1008840,1325527,2052890,1092175,1380862,1473129
2021-04-08,2700817,139104,1422848,2583364,1009876,1326150,2056432,1093106,1383018,1476398
2021-04-09,2719654,139188,1423247,2584036,1011073,1326759,2059876,1094072,1385482,1480486
2021-04-10,2745456,139216,1423499,2584512,1012011,1327263,2063138,1094940,1387722,1484441
2021-04-11,2758658,139223,1423590,2584701,1012466,1327487,2064601,1095353,1388646,1486261
2021-04-12,2766848,139258,1423800,2585093,1013047,1327823,2066036,1095843,1389591,1487927
2021-04-13,2780183,139286,1424031,2585583,1013831,1328236,2067681,1096396,1390697,1489558
2021-04-14,2819768,139356,1424220,2586073,1014545,1328649,2069788,1097019,1391677,1491238
2021-04-15,2865604,139398,1424465,2586633,1015308,1329062,2071895,1097537,1392734,1492883
2021-04-16,2916333,139440,1424731,2587403,1016099,1329454,2074352,1098048,1393791,1494570
2021-04-17,2973152,139454,1424878,2587746,1016715,1329720,2076718,1098447,1394694,1496159
2021-04-18,3006213,139461,1424927,2587886,1016988,1329832,2077845,1098622,1395093,1496901
2021-04-19,3051790,139475,1425039,2588187,1017380,1330070,2079497,1098965,1395758,1497832
2021-04-20,3097934,139503,1425207,2588586,1017905,1330371,2081408,1099462,1396535,1499127
2021-04-21,3147522,139552,1425403,2588950,1018514,1330714,2083452,1099875,1397340,1500289
2021-04-22,3202745,139566,1425564,2589370,1019179,1331183,2085559,1100288,1398180,1501591
2021-04-23,3260334,139601,1425725,2589888,1019928,1331554,2087897,1100722,1399062,1503040
2021-04-24,3322977,139608,1425823,2590168,1020460,1331806,2090018,1101065,1399832,1504335
2021-04-25,3353882,139615,1425858,2590280,1020698,1331918,2090928,1101205,1400161,1504930
2021-04-26,3387559,139636,1425984,2590560,1021125,1332205,2092447,1101548,1400721,1505847
2021-04-27,3430343,139657,1426131,2590875,1021636,1332534,2094309,1101954,1401344,1506736
2021-04-28,3485769,139685,1426313,2591183,1022196,1332856,2096332,1102255,1402016,1507709
2021-04-29,3543225,139706,1426481,2591533,1022868,1333178,2098523,1102668,1402842,1508920
2021-04-30,3604104,139741,1426656,2591904,1023463,1333591,2100728,1103130,1403549,1510166
2021-05-01,3671423,139748,1426698,2592072,1023869,1333801,2102632,1103375,1404172,1511160
2021-05-02,3709356,139748,1426726,2592121,1024023,1333885,2103507,1103487,1404424,1511587
2021-05-03,3740723,139748,1426747,2592191,1024114,1333962,2104116,1103564,1404585,1511853
2021-05-04,3792901,139762,1426838,2592394,1024513,1334179,2105691,1103851,1405061,1512707
2021-05-05,3848565,139783,1426957,2592660,1025108,1334508,2107679,1104229,1405803,1513743
2021-05-06,3900652,139804,1427062,2592912,1025668,1334809,2109639,1104537,1406426,1514660
2021-05-07,3955280,139825,1427181,2593199,1026221,1335145,2111788,1104845,1406972,1515619
2021-05-08,4028486,139832,1427251,2593409,1026641,1335376,2113832,1105174,1407574,1516655
2021-05-09,4067539,139832,1427279,2593493,1026851,1335474,2114819,1105300,1407882,1517138
2021-05-10,4107488,139839,1427349,2593689,1027208,1335670,2116338,1105615,1408393,1517964
2021-05-11,4161913,139853,1427496,2594067,1027824,1336041,2118655,1106091,1409205,1519196
2021-05-12,4239760,139874,1427622,2594375,1028664,1336356,2121602,1106462,1410024,1520372
2021-05-13,4332846,139888,1427748,2594662,1029427,1336762,2124780,1106917,1410843,1521660
2021-05-14,4433492,139902,1427874,2594991,1030414,1337112,2127888,1107337,1411662,1523025
2021-05-15,4544120,139909,1427930,2595201,1031226,1337350,2131003,1107764,1412523,1524390
2021-05-16,4600995,139916,1427965,2595278,1031597,1337476,2132417,1107960,1412866,1525013
2021-05-17,4645214,139923,1428042,2595460,1032031,1337693,2133866,1108352,1413587,1525930
2021-05-18,4729781,139951,1428161,2595712,1032808,1337987,2136484,1108772,1414343,1527113
2021-05-19,4853394,139979,1428294,2596041,1033711,1338288,2139676,1109262,1415155,1528646
2021-05-20,4977672,139993,1428420,2596370,1034712,1338645,2143141,1109829,1415953,1530018
2021-05-21,5076834,140007,1428532,2596615,1035398,1338897,2145871,1110263,1416800,1531257
2021-05-22,5169801,140007,1428574,2596762,1035965,1339072,2148195,1110606,1417430,1532363
2021-05-23,5171719,140007,1428574,2596762,1035993,1339072,2148237,1110606,1417444,1532377
2021-05-24,5171971,140007,1428574,2596776,1036014,1339072,2148258,1110613,1417451,1532384
total,14242851,144186,1465870,2683548,1157814,1428455,2534133,1237145,1625365,1816822
